Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI INDIA
2024-03-14,3,1,1,1,0,1,50.34576416015625
2024-03-15,3,1,1,1,0,1,50.15713119506836
2024-03-18,3,1,1,1,0,1,50.33583831787109
2024-03-19,3,1,1,1,0,1,49.77985763549805
2024-03-20,3,1,1,1,0,1,50.05784606933594
2024-03-21,3,1,1,1,0,1,50.16705703735352
2024-03-22,3,1,1,1,0,1,50.12734603881836
2024-03-25,3,1,1,1,0,1,50.17698669433594
2024-03-26,3,1,1,1,0,1,50.39540481567383
2024-03-27,3,1,1,1,0,1,50.7230339050293
2024-03-28,3,1,1,1,0,1,51.21944427490234
2024-04-01,4,1,2,1,0,1,51.12016296386719
2024-04-02,4,1,2,1,0,1,51.199588775634766
2024-04-03,4,1,2,1,0,1,51.30879592895508
2024-04-04,4,1,2,1,0,1,51.199588775634766
2024-04-05,4,1,2,1,0,1,51.64635467529297
2024-04-08,4,1,2,1,0,1,52.00376892089844
2024-04-09,4,1,2,1,0,1,52.0434799194336
2024-04-10,4,1,2,1,0,1,51.84492111206055
2024-04-11,4,1,2,1,0,1,51.97398376464844
2024-04-12,4,1,2,1,0,1,51.298866271972656
2024-04-15,4,1,2,1,0,1,50.89181137084961
2024-04-16,4,1,2,1,0,1,50.7826042175293
2024-04-17,4,1,2,1,0,1,50.60389709472656
2024-04-18,4,1,2,1,0,1,50.70317840576172
2024-04-19,4,1,2,1,0,1,50.96131134033203
2024-04-22,4,1,2,1,0,1,51.51728820800781
2024-04-23,4,1,2,1,0,1,51.63642501831055
2024-04-24,4,1,2,1,0,1,51.63642501831055
2024-04-25,4,1,2,1,0,1,51.9144172668457
2024-04-26,4,1,2,1,0,1,51.94419860839844
2024-04-29,4,1,2,1,0,1,52.15269088745117
2024-04-30,4,1,2,1,0,1,51.97398376464844
2024-05-01,5,1,2,1,0,1,52.03355407714844
2024-05-02,5,1,2,1,0,1,52.59946060180664
2024-05-03,5,1,2,1,0,1,52.35125350952149
2024-05-06,5,1,2,1,0,1,51.993839263916016
2024-05-07,5,1,2,1,0,1,51.53714370727539
2024-05-08,5,1,2,1,0,1,51.64635467529297
2024-05-09,5,1,2,1,0,1,51.199588775634766
2024-05-10,5,1,2,1,0,1,51.00102233886719
2024-05-13,5,1,2,1,0,1,51.3485107421875
2024-05-14,5,1,2,1,0,1,51.775421142578125
2024-05-15,5,1,2,1,0,1,51.954132080078125
2024-05-16,5,1,2,1,0,1,52.15269088745117
2024-05-17,5,1,2,1,0,1,52.58953094482422
2024-05-20,5,1,2,1,0,1,52.73845291137695
2024-05-21,5,1,2,1,0,1,52.82780838012695
2024-05-22,5,1,2,1,0,1,52.90723419189453
2024-05-23,5,1,2,1,0,1,53.42350006103516
2024-05-24,5,1,2,1,0,1,53.6816291809082
2024-05-28,5,1,2,1,0,1,53.17529678344727
2024-05-29,5,1,2,1,0,1,52.89730453491211
2024-05-30,5,1,2,1,0,1,52.64909744262695
2024-05-31,5,1,2,1,0,1,52.629241943359375
2024-06-03,6,1,2,1,0,1,54.40638732910156
2024-06-04,6,1,2,1,0,1,51.09037780761719
2024-06-05,6,1,2,1,0,1,52.73845291137695
2024-06-06,6,1,2,1,0,1,52.97673034667969
2024-06-07,6,1,2,1,0,1,53.60220718383789
2024-06-10,6,1,2,1,0,1,53.76105880737305
2024-06-11,6,1,2,1,0,1,53.87026596069336
2024-06-12,6,1,2,1,0,1,54.277320861816406
2024-06-13,6,1,2,1,0,1,54.207820892333984
2024-06-14,6,1,2,1,0,1,54.77372741699219
2024-06-17,6,1,2,1,0,1,54.853153228759766
2024-06-18,6,1,2,1,0,1,55.11128616333008
2024-06-20,6,1,2,1,0,1,54.5553092956543
2024-06-21,6,1,2,1,0,1,54.297176361083984
2024-06-24,6,1,2,1,0,1,54.73401641845703
2024-06-25,6,1,2,1,0,1,54.78365707397461
2024-06-26,6,1,2,1,0,1,54.82337188720703
2024-06-27,6,1,2,1,0,1,55.39920425415039
2024-06-28,6,1,2,1,0,1,55.37934494018555
2024-07-01,7,2,3,1,0,1,55.77647399902344
2024-07-02,7,2,3,1,0,1,55.766544342041016
2024-07-03,7,2,3,1,0,1,56.00482177734375
2024-07-05,7,2,3,1,0,1,56.253028869628906
2024-07-08,7,2,3,1,0,1,56.223243713378906
2024-07-09,7,2,3,1,0,1,56.4416618347168
2024-07-10,7,2,3,1,0,1,56.33245468139648
2024-07-11,7,2,3,1,0,1,56.48137283325195
2024-07-12,7,2,3,1,0,1,56.66008377075195
2024-07-15,7,2,3,1,0,1,56.74943542480469
2024-07-16,7,2,3,1,0,1,56.947998046875
2024-07-17,7,2,3,1,0,1,56.67993927001953
2024-07-18,7,2,3,1,0,1,56.73950958251953
2024-07-19,7,2,3,1,0,1,55.77647399902344
2024-07-22,7,2,3,1,0,1,56.223243713378906
2024-07-23,7,2,3,1,0,1,55.34956359863281
2024-07-24,7,2,3,1,0,1,55.0616455078125
2024-07-25,7,2,3,1,0,1,55.36941909790039
2024-07-26,7,2,3,1,0,1,56.4118766784668
2024-07-29,7,2,3,1,0,1,56.43173599243164
2024-07-30,7,2,3,1,0,1,56.45159149169922
2024-07-31,7,2,3,1,0,1,57.007568359375
2024-08-01,8,2,3,1,0,1,56.38209533691406
2024-08-02,8,2,3,1,0,1,55.855899810791016
2024-08-05,8,2,3,1,0,1,54.46595764160156
2024-08-06,8,2,3,1,0,1,54.67444610595703
2024-08-07,8,2,3,1,0,1,54.86308288574219
2024-08-08,8,2,3,1,0,1,55.36941909790039
2024-08-09,8,2,3,1,0,1,55.389278411865234
2024-08-12,8,2,3,1,0,1,55.270137786865234
2024-08-13,8,2,3,1,0,1,55.131141662597656
2024-08-14,8,2,3,1,0,1,54.9722900390625
2024-08-15,8,2,3,1,0,1,55.46870040893555
2024-08-16,8,2,3,1,0,1,55.965110778808594
2024-08-19,8,2,3,1,0,1,56.084251403808594
2024-08-20,8,2,3,1,0,1,56.18352890014648
2024-08-21,8,2,3,1,0,1,56.51115798950195
2024-08-22,8,2,3,1,0,1,56.37216567993164
2024-08-23,8,2,3,1,0,1,56.670013427734375
2024-08-26,8,2,3,1,0,1,56.77922058105469
2024-08-27,8,2,3,1,0,1,56.75936126708984
2024-08-28,8,2,3,1,0,1,56.73950958251953
2024-08-29,8,2,3,1,0,1,56.858646392822266
2024-08-30,8,2,3,1,0,1,57.30541610717773
2024-09-03,9,2,3,1,0,1,56.86857223510742
2024-09-04,9,2,3,1,0,1,57.13663482666016
2024-09-05,9,2,3,1,0,1,56.828861236572266
2024-09-06,9,2,3,1,0,1,56.104103088378906
2024-09-09,9,2,3,1,0,1,56.54094314575195
2024-09-10,9,2,3,1,0,1,56.63029861450195
2024-09-11,9,2,3,1,0,1,56.71965408325195
2024-09-12,9,2,3,1,0,1,57.345123291015625
2024-09-13,9,2,3,1,0,1,57.434478759765625
2024-09-16,9,2,3,1,0,1,57.71247100830078
2024-09-17,9,2,3,1,0,1,57.5436897277832
2024-09-18,9,2,3,1,0,1,57.24584579467773
2024-09-19,9,2,3,1,0,1,57.69261169433594
2024-09-20,9,2,3,1,0,1,58.31808853149414
2024-09-23,9,2,3,1,0,1,58.73506927490234
2024-09-24,9,2,3,1,0,1,58.46701049804688
2024-09-25,9,2,3,1,0,1,58.51665115356445
2024-09-26,9,2,3,1,0,1,58.774784088134766
2024-09-27,9,2,3,1,0,1,58.70528793334961
2024-09-30,9,2,3,1,0,1,58.10959243774414
2024-10-01,10,2,4,1,0,1,57.76211166381836
2024-10-02,10,2,4,1,0,1,57.59333038330078
2024-10-03,10,2,4,1,0,1,56.918216705322266
2024-10-04,10,2,4,1,0,1,56.68986511230469
2024-10-07,10,2,4,1,0,1,55.66726303100586
2024-10-08,10,2,4,1,0,1,56.670013427734375
2024-10-09,10,2,4,1,0,1,56.92814254760742
2024-10-10,10,2,4,1,0,1,56.68986511230469
2024-10-11,10,2,4,1,0,1,56.77922058105469
2024-10-14,10,2,4,1,0,1,56.90828704833984
2024-10-15,10,2,4,1,0,1,56.59058380126953
2024-10-16,10,2,4,1,0,1,56.64022445678711
2024-10-17,10,2,4,1,0,1,55.935325622558594
2024-10-18,10,2,4,1,0,1,56.15374755859375
2024-10-21,10,2,4,1,0,1,55.77647399902344
2024-10-22,10,2,4,1,0,1,55.190711975097656
2024-10-23,10,2,4,1,0,1,55.0616455078125
2024-10-24,10,2,4,1,0,1,55.01200485229492
2024-10-25,10,2,4,1,0,1,54.31703186035156
2024-10-28,10,2,4,1,0,1,54.77372741699219
2024-10-29,10,2,4,1,0,1,54.84322738647461
2024-10-30,10,2,4,1,0,1,54.59502410888672
2024-10-31,10,2,4,1,0,1,54.42624282836914
2024-11-01,11,2,4,1,0,1,54.46595764160156
2024-11-04,11,2,4,1,0,1,53.90997695922852
2024-11-05,11,2,4,1,0,1,54.356746673583984
2024-11-06,11,2,4,1,0,1,54.74394607543945
2024-11-07,11,2,4,1,0,1,54.54537963867188
2024-11-08,11,2,4,1,0,1,53.96954727172852
2024-11-11,11,2,4,1,0,1,54.14825439453125
2024-11-12,11,2,4,1,0,1,53.42350006103516
2024-11-13,11,2,4,1,0,1,52.88737869262695
2024-11-14,11,2,4,1,0,1,53.01644515991211
2024-11-15,11,2,4,1,0,1,52.6391716003418
2024-11-18,11,2,4,1,0,1,52.88737869262695
2024-11-19,11,2,4,1,0,1,53.18522262573242
2024-11-20,11,2,4,1,0,1,53.24479293823242
2024-11-21,11,2,4,1,0,1,52.80794906616211
2024-11-22,11,2,4,1,0,1,53.84048080444336
2024-11-25,11,2,4,1,0,1,54.48581314086914
2024-11-26,11,2,4,1,0,1,54.31703186035156
2024-11-27,11,2,4,1,0,1,54.4957389831543
2024-11-29,11,2,4,1,0,1,54.38652801513672
2024-12-02,12,2,4,1,0,1,54.47588348388672
2024-12-03,12,2,4,1,0,1,54.68437957763672
2024-12-04,12,2,4,1,0,1,54.77372741699219
2024-12-05,12,2,4,1,0,1,55.37934494018555
2024-12-06,12,2,4,1,0,1,55.270137786865234
2024-12-09,12,2,4,1,0,1,55.1510009765625
2024-12-10,12,2,4,1,0,1,55.11128616333008
2024-12-11,12,2,4,1,0,1,55.31977844238281
2024-12-12,12,2,4,1,0,1,54.902793884277344
2024-12-13,12,2,4,1,0,1,55.16093063354492
2024-12-16,12,2,4,1,0,1,55.1510009765625
2024-12-17,12,2,4,1,0,1,54.56999969482422
2024-12-18,12,2,4,1,0,1,53.59000015258789
2024-12-19,12,2,4,1,0,1,53.77000045776367
2024-12-20,12,2,4,1,0,1,53.41999816894531
2024-12-23,12,2,4,1,0,1,53.27000045776367
2024-12-24,12,2,4,1,0,1,53.38999938964844
2024-12-26,12,2,4,1,0,1,53.25
2024-12-27,12,2,4,1,0,1,53.09999847412109
2024-12-30,12,2,4,1,0,1,52.650001525878906
2024-12-31,12,2,4,1,0,1,52.63999938964844
2025-01-02,1,1,1,1,0,1,53.400001525878906
2025-01-03,1,1,1,1,0,1,53.369998931884766
2025-01-06,1,1,1,1,0,1,52.63999938964844
2025-01-07,1,1,1,1,0,1,52.43000030517578
2025-01-08,1,1,1,1,0,1,52.33000183105469
2025-01-10,1,1,1,1,0,1,51.209999084472656
2025-01-13,1,1,1,1,0,1,50.650001525878906
2025-01-14,1,1,1,1,0,1,50.93000030517578
2025-01-15,1,1,1,1,0,1,51.27999877929688
2025-01-16,1,1,1,1,0,1,51.04999923706055
2025-01-17,1,1,1,1,0,1,51.18000030517578
2025-01-21,1,1,1,1,1,1,50.83000183105469
2025-01-22,1,1,1,1,1,1,50.619998931884766
2025-01-23,1,1,1,1,1,1,51.09000015258789
2025-01-24,1,1,1,1,1,1,50.68000030517578
2025-01-27,1,1,1,1,1,1,50.09000015258789
2025-01-28,1,1,1,1,1,1,50.16999816894531
2025-01-29,1,1,1,1,1,1,50.52000045776367
2025-01-30,1,1,1,1,1,1,50.95000076293945
2025-01-31,1,1,1,1,1,1,50.9900016784668
2025-02-03,2,1,1,1,1,1,50.900001525878906
2025-02-04,2,1,1,1,1,1,51.43000030517578
2025-02-05,2,1,1,1,1,1,51.27999877929688
2025-02-06,2,1,1,1,1,1,50.84999847412109
2025-02-07,2,1,1,1,1,1,50.5
2025-02-10,2,1,1,1,1,1,50.58000183105469
2025-02-11,2,1,1,1,1,1,50.13999938964844
2025-02-12,2,1,1,1,1,1,49.79999923706055
2025-02-13,2,1,1,1,1,1,50.38999938964844
2025-02-14,2,1,1,1,1,1,49.59000015258789
2025-02-18,2,1,1,1,1,1,49.58000183105469
2025-02-19,2,1,1,1,1,1,49.7599983215332
2025-02-20,2,1,1,1,1,1,50.08000183105469
2025-02-21,2,1,1,1,1,1,49.29999923706055
2025-02-24,2,1,1,1,1,1,49.2599983215332
2025-02-25,2,1,1,1,1,1,49.25
2025-02-26,2,1,1,1,1,1,49.02000045776367
2025-02-27,2,1,1,1,1,1,48.54999923706055
2025-02-28,2,1,1,1,1,1,48.09999847412109
2025-03-03,3,1,1,1,1,1,47.79999923706055
2025-03-04,3,1,1,1,1,1,47.84999847412109
2025-03-05,3,1,1,1,1,1,48.93000030517578
2025-03-06,3,1,1,1,1,1,48.93999862670898
2025-03-07,3,1,1,1,1,1,49.08000183105469
2025-03-10,3,1,1,1,1,1,48.36000061035156
2025-03-11,3,1,1,1,1,1,48.65999984741211
2025-03-12,3,1,1,1,1,1,48.72999954223633
2025-03-13,3,1,1,1,1,1,48.5099983215332
2025-03-14,3,1,1,1,1,1,48.90999984741211
2025-03-17,3,1,1,1,1,1,49.43999862670898
2025-03-18,3,1,1,1,1,1,49.880001068115234
2025-03-19,3,1,1,1,1,1,50.61000061035156
2025-03-20,3,1,1,1,1,1,50.7599983215332
2025-03-21,3,1,1,1,1,1,51.470001220703125
2025-03-24,3,1,1,1,1,1,52.119998931884766
2025-03-25,3,1,1,1,1,1,52.040000915527344
2025-03-26,3,1,1,1,1,1,51.400001525878906
2025-03-27,3,1,1,1,1,1,51.790000915527344
2025-03-28,3,1,1,1,1,1,51.27999877929688
2025-03-31,3,1,1,1,1,1,51.47999954223633
2025-04-01,4,1,2,1,1,1,51.04999923706055
2025-04-02,4,1,2,1,1,1,51.560001373291016
2025-04-03,4,1,2,1,1,1,51.18000030517578
2025-04-04,4,1,2,1,1,1,49.18999862670898
2025-04-07,4,1,2,1,1,1,49.130001068115234
2025-04-08,4,1,2,1,1,1,49.15999984741211
2025-04-09,4,1,2,1,1,1,51.220001220703125
2025-04-10,4,1,2,1,1,1,50.52000045776367
2025-04-11,4,1,2,1,1,1,50.7599983215332
2025-04-14,4,1,2,1,1,1,51.02999877929688
2025-04-15,4,1,2,1,1,1,51.130001068115234
2025-04-16,4,1,2,1,1,1,51.130001068115234
2025-04-17,4,1,2,1,1,1,52.2599983215332
2025-04-21,4,1,2,1,1,1,53.0
2025-04-22,4,1,2,1,1,1,53.5
2025-04-23,4,1,2,1,1,1,53.18000030517578
2025-04-24,4,1,2,1,1,1,53.7400016784668
2025-04-25,4,1,2,1,1,1,52.84999847412109
2025-04-28,4,1,2,1,1,1,53.290000915527344
2025-04-29,4,1,2,1,1,1,53.540000915527344
2025-04-30,4,1,2,1,1,1,53.56999969482422
2025-05-01,5,1,2,1,1,1,53.540000915527344
2025-05-02,5,1,2,1,1,1,53.90999984741211
2025-05-05,5,1,2,1,1,1,54.31999969482422
2025-05-06,5,1,2,1,1,1,53.68000030517578
2025-05-07,5,1,2,1,1,1,53.220001220703125
2025-05-08,5,1,2,1,1,1,51.540000915527344
2025-05-09,5,1,2,1,1,1,52.38999938964844
2025-05-12,5,1,2,1,1,1,54.31999969482422
2025-05-13,5,1,2,1,1,1,54.0099983215332
2025-05-14,5,1,2,1,1,1,53.970001220703125
2025-05-15,5,1,2,1,1,1,54.77000045776367
2025-05-16,5,1,2,1,1,1,54.65999984741211
2025-05-19,5,1,2,1,1,1,54.77999877929688
2025-05-20,5,1,2,1,1,1,54.06999969482422
2025-05-21,5,1,2,1,1,1,54.02999877929688
2025-05-22,5,1,2,1,1,1,53.790000915527344
2025-05-23,5,1,2,1,1,1,54.58000183105469
2025-05-27,5,1,2,1,1,1,54.52999877929688
2025-05-28,5,1,2,1,1,1,54.290000915527344
2025-05-29,5,1,2,1,1,1,54.59000015258789
2025-05-30,5,1,2,1,1,1,54.310001373291016
2025-06-02,6,1,2,1,1,1,54.540000915527344
2025-06-03,6,1,2,1,1,1,53.959999084472656
2025-06-04,6,1,2,1,1,1,53.91999816894531
2025-06-05,6,1,2,1,1,1,54.18000030517578
2025-06-06,6,1,2,1,1,1,54.90999984741211
2025-06-09,6,1,2,1,1,1,55.2400016784668
2025-06-10,6,1,2,1,1,1,55.2599983215332
2025-06-11,6,1,2,1,1,1,55.33000183105469
2025-06-12,6,1,2,1,1,1,54.79999923706055
2025-06-13,6,1,2,1,1,1,54.040000915527344
2025-06-16,6,1,2,1,1,1,54.560001373291016
2025-06-17,6,1,2,1,1,1,53.83000183105469
2025-06-18,6,1,2,1,1,1,53.790000915527344
2025-06-20,6,1,2,1,1,1,53.900001525878906
2025-06-23,6,1,2,1,1,1,54.310001373291016
2025-06-24,6,1,2,1,1,1,54.79999923706055
2025-06-25,6,1,2,1,1,1,55.0
2025-06-26,6,1,2,1,1,1,55.709999084472656
2025-06-27,6,1,2,1,1,1,55.86000061035156
2025-06-30,6,1,2,1,1,1,55.68000030517578
2025-07-01,7,2,3,1,1,1,55.84000015258789
2025-07-02,7,2,3,1,1,1,55.59999847412109
2025-07-03,7,2,3,1,1,1,55.790000915527344
