Date,MSCI BRAZIL,MSCI USA,MSCI CHINA,MSCI INDIA,MSCI JAPAN,MSCI UK,MSCI CANADA,MSCI SOUTH AFRICA,MSCI RUSSIA,MSCI GERMANY,MSCI MEXICO,MSCI AUSTRALIA,MSCI FRANCE,MSCI SOUTH KOREA,MSCI SWITZERLAND,MSCI EM LATIN AMERICA,MSCI EM ASIA,MSCI EM EUROPE,MSCI WORLD,MSCI EUROPE
,EWZ,SPY,MCHI,INDA,EWJ,EWU,EWC,EZA,ERUS,EWG,EWW,EWA,EWQ,EWY,EWL,ILF,AAXJ,ESR,URTH,IEV
15-Jan-16,11.368816375732422,160.0891876220703,31.85147476196289,22.437519073486328,37.92926788330078,19.99730110168457,15.512181282043457,25.18231201171875,9.931711196899414,18.536474227905273,35.19752883911133,10.940837860107422,16.991329193115234,38.510169982910156,23.20831298828125,11.932787895202637,39.7706413269043,0.25,52.8493766784668,27.744112014770508
19-Jan-16,11.30062484741211,160.30227661132812,32.576148986816406,22.428607940673828,38.234596252441406,20.080047607421875,15.446762084960938,25.517309188842773,10.067621231079102,18.76396369934082,35.2996826171875,11.203418731689453,17.20650291442871,39.61069107055664,23.45987319946289,11.901070594787598,40.53465270996094,0.23000000417232513,53.16844940185547,27.995712280273438
20-Jan-16,11.027875900268555,158.24789428710938,31.632404327392578,22.134553909301758,36.775779724121094,19.65252113342285,15.250513076782227,25.040590286254883,9.774898529052734,18.426651000976562,34.85176086425781,11.163021087646484,16.845314025878906,38.3831787109375,23.086593627929688,11.736129760742188,39.510372161865234,0.23000000417232513,52.471519470214844,27.41628074645996
21-Jan-16,10.742722511291504,159.13446044921875,31.784076690673828,22.018709182739258,36.640071868896484,19.928348541259766,15.741143226623535,25.375585556030273,9.837623596191406,18.614919662475586,34.686729431152344,11.378473281860352,16.968276977539062,38.89958190917969,23.013561248779297,11.577534675598145,39.72866439819336,0.2199999988079071,52.647850036621094,27.713624954223633
22-Jan-16,11.207642555236816,162.399169921875,32.82051086425781,22.597909927368164,38.30244827270508,20.521371841430664,16.362606048583984,26.496509552001953,10.694886207580566,18.967918395996094,35.74760818481445,11.587187767028809,17.4908447265625,40.05937194824219,23.451759338378906,12.053323745727539,40.81171798706055,0.23999999463558197,53.89896774291992,28.445537567138672
25-Jan-16,10.928688049316406,159.94424438476562,32.14640426635742,22.26821517944336,37.48822784423828,20.149005889892578,15.929218292236328,25.807207107543945,10.287164688110352,18.80318832397461,35.063926696777344,11.405404090881348,17.283355712890625,39.517578125,23.273235321044922,11.76784896850586,40.29119110107422,0.2199999988079071,53.076087951660156,28.064321517944336
26-Jan-16,11.120856285095215,162.12640380859375,32.3654899597168,22.517715454101562,37.99711227416992,20.63170051574707,16.37895965576172,26.857267379760742,10.611249923706055,19.16402816772461,35.9283447265625,11.634319305419922,17.659915924072266,39.89006042480469,23.614057540893555,12.040633201599121,40.694175720214844,0.2199999988079071,54.02492141723633,28.6666259765625
27-Jan-16,11.269631385803223,160.36192321777344,31.868330001831055,22.32167625427246,38.031036376953125,20.46620750427246,16.40349578857422,26.773530960083008,10.95624828338623,19.03067398071289,35.857627868652344,11.506394386291504,17.536958694458008,39.59376525878906,23.427417755126953,12.14213752746582,40.3079719543457,0.23000000417232513,53.571502685546875,28.422658920288086
28-Jan-16,11.461795806884766,161.197265625,32.16324996948242,22.455339431762695,38.09889602661133,20.728235244750977,16.79600715637207,27.78493309020996,11.374425888061523,18.95223045349121,36.533451080322266,11.71511173248291,17.62917709350586,40.00011444091797,23.338150024414062,12.345139503479004,40.61021041870117,0.23999999463558197,53.79821014404297,28.483654022216797
29-Jan-16,12.292455673217773,165.12686157226562,33.09857177734375,23.150388717651367,39.01490020751953,21.183349609375,17.098562240600586,29.524324417114258,11.57305908203125,19.085586547851562,38.026527404785156,11.87669849395752,17.898147583007812,40.41492462158203,23.66274642944336,13.017586708068848,41.76882553100586,0.23000000417232513,54.87300109863281,28.941102981567383
1-Feb-16,12.323448181152344,165.06716918945312,32.55087661743164,23.061277389526367,38.77741622924805,21.210933685302734,17.016780853271484,28.94452476501465,11.15488338470459,19.069900512695312,37.81435775756836,11.896896362304688,17.890464782714844,40.304874420166016,23.630287170410156,13.030280113220215,41.391021728515625,0.23000000417232513,54.906593322753906,28.89535903930664
2-Feb-16,11.523783683776855,162.09228515625,31.657678604125977,22.410783767700195,38.370304107666016,20.576536178588867,16.599750518798828,27.256685256958008,10.611249923706055,18.591384887695312,36.7220458984375,11.519857406616211,17.36020851135254,39.16201400756836,23.20831298828125,12.376861572265625,40.37514114379883,0.23999999463558197,53.77302169799805,28.102447509765625
3-Feb-16,12.22426700592041,163.06402587890625,32.11270523071289,22.69593048095703,37.89534378051758,20.866151809692383,17.090381622314453,28.596651077270508,11.384881019592285,18.944387435913086,37.5786018371582,11.681447982788086,17.675283432006836,39.98318099975586,23.630287170410156,12.903402328491211,41.029998779296875,0.23000000417232513,54.15087890625,28.529399871826172
